motif_ID	motif_ALT_ID	motif_P-value	seq_ID	seq_Score	seq_Class	is_holdout?
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS01390|hypothetical	11.93	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS04095|tRNA	11.92	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS04405|replication	11.92	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA0720|helix	11.92	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS08315|hypothetical	11.91	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS02170|MarR	11.91	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03320|DNA-directed	11.89	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06570|hypothetical	11.88	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS00545|DUF4147	11.86	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS04295|mandelate	11.86	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS07465|hypothetical	11.85	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06245|CCA	11.82	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	glpF|glycerol	11.82	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS10225|type	11.80	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS02785|30S	11.79	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06955|hypothetical	11.79	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	cobM|precorrin-4	11.77	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS02220|4Fe-4S	11.77	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS10970|thiolase	11.75	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA3466|probable	11.74	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA1857|conserved	11.74	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06190|50S	11.74	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	secY|preprotein	11.73	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS00370|YjbQ	11.71	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	arcD|arginine/ornithine	11.71	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS00300|DNA-binding	11.70	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS07885|hypothetical	11.70	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS02905|Brix	11.69	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03665|30S	11.68	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06560|transcriptional	11.67	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS00140|methyltransferase	11.66	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03835|TIGR00296	11.65	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	lldP|L-lactate	11.65	fp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS00915|type	11.62	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06270|fibronectin	11.62	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	serS|serine--tRNA	11.58	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03435|hypothetical	11.56	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06750|ribbon-helix-helix	11.56	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06725|Hsp20/alpha	11.55	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03945|DEAD/DEAH	11.55	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	algI|alginate	11.54	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS00210|hypothetical	11.54	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06730|phosphate	11.53	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS07525|proline--tRNA	11.53	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS05255|MaoC	11.52	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06810|hypothetical	11.51	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS01425|electron	11.51	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA0709|hypothetical	11.51	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS05835|DsbA	11.51	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03325|DNA-directed	11.46	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS11995|hypothetical	11.45	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS07115|DNA-binding	11.44	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA1305|hypothetical	11.42	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	hmgA|hydroxymethylglutaryl-CoA	11.42	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA4023|probable	11.39	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03530|DUF1743	11.39	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	oprG|Outer	11.38	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS01660|NAD(P)/FAD-dependent	11.37	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	glmU|glucosamine-1-phosphate	11.36	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS11080|aldo/keto	11.35	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA0862|hypothetical	11.34	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA1736|probable	11.33	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA5325|hypothetical	11.33	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS02670|alcohol	11.31	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03810|hypothetical	11.31	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06370|DNA	11.31	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	coxA|cytochrome	11.30	fp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA5017|conserved	11.28	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	treY|malto-oligosyltrehalose	11.28	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA4133|cytochrome	11.27	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03875|ArsR	11.25	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS07880|cupin	11.24	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS08345|hypothetical	11.22	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS01150|hypothetical	11.17	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	amrB|AmmeMemoRadiSam	11.15	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	sucD|succinate--CoA	11.15	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06365|translation	11.13	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA2939|probable	11.12	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	catR|transcriptional	11.10	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS01175|hypothetical	11.08	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	rimI|ribosomal	11.08	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03830|thioredoxin	11.08	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA0167|probable	11.07	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03075|peptidylprolyl	11.06	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	priS|DNA	11.06	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS10040|Lrp/AsnC	11.05	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	putA|proline	11.04	fp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS01885|DUF2203	11.01	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA2799|hypothetical	11.01	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	phoB|two-component	10.98	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06335|hypothetical	10.98	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	fepB|ferrienterobactin-binding	10.98	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA3925|probable	10.91	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	ppsA|pyruvate,	10.87	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	metF|5,10-methylenetetrahydrofolate	10.87	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA4181|hypothetical	10.87	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	rpoZ|RNA	10.84	fp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA0789|probable	10.83	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS09265|hypothetical	10.83	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03175|DNA-directed	10.83	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS08390|DUF1028	10.80	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	dht|dihydropyrimidinase	10.80	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS02570|radical	10.79	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS02880|HAD	10.79	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS05965|cupin	10.78	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06470|diphthine	10.76	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06440|divalent-cation	10.75	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS00535|hypothetical	10.75	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03980|riboflavin	10.73	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	acsA|acetyl-coenzyme	10.72	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03425|HIT	10.72	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS02705|archease	10.70	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	nirB|assimilatory	10.68	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA4773|hypothetical	10.67	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	rgy|reverse	10.65	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	etfB|electron	10.64	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS02085|hypothetical	10.60	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06905|tryptophan	10.59	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS06920|anthranilate	10.59	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA5202|hypothetical	10.58	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS10030|hypothetical	10.57	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS11830|hypothetical	10.56	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	gcvPB|aminomethyl-transferring	10.54	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	PA4843|probable	10.54	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	glnS|glutaminyl-tRNA	10.52	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS07735|aspartate	10.52	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	bifA|BifA	10.50	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	pdxT|pyridoxal	10.50	tp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03935|H/ACA	10.49	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS02660|hypothetical	10.48	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS03290|bifunctional	10.46	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	comL|competence	10.45	fp	1
2-WAKWDRWGAWDA	STREME-2	8.8e-047	oprF|Major	10.40	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS08720|hypothetical	10.40	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	tktA|transketolase	10.34	fp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	B6A19_RS10050|hydantoinase	10.34	tp	0
2-WAKWDRWGAWDA	STREME-2	8.8e-047	moaC|cyclic	10.33	tp	0
#
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06675|hypothetical	16.70	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07520|ATP	15.46	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	PA1164|conserved	15.37	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	PA4881|hypothetical	15.28	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07700|Lrp/AsnC	14.94	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07170|aminopeptidase	14.52	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03740|elongation	14.52	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	cedA1|DNA	14.52	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	arcD|arginine/ornithine	14.44	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS05965|cupin	14.39	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07225|hypothetical	14.32	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03255|hypothetical	14.08	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	moaC|cyclic	14.07	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS01600|4Fe-4S	13.88	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	pdxT|pyridoxal	13.87	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07100|translation	13.85	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07515|hypothetical	13.78	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS00895|shikimate	13.76	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS02985|16S	13.74	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS11920|hypothetical	13.74	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06440|divalent-cation	13.74	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS05700|hypothetical	13.74	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03630|[LysW]-aminoadipate/[LysW]-glutamate	13.67	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03400|adenylosuccinate	13.60	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03170|Lsm	13.60	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03525|Lrp/AsnC	13.58	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06475|metallophosphoesterase	13.55	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS00820|transcription	13.54	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS02240|hypothetical	13.47	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03640|sulfonate	13.45	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	mqoA|malate:quinone	13.43	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06500|H/ACA	13.39	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	serS|serine--tRNA	13.35	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03635|Lrp/AsnC	13.34	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06105|threonine--tRNA	13.34	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS01275|biotin/lipoyl-binding	13.33	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS10875|R2-like	13.30	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06655|DNA	13.30	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	algD|GDP-mannose	13.30	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS11235|enoyl-CoA	13.22	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07130|phosphate	13.22	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS04730|molybdopterin	13.19	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS05105|GYD	13.19	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03800|(2Fe-2S)-binding	13.18	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	PA4500|probable	13.14	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS00655|NAD(P)/FAD-dependent	13.08	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06945|NAD(P)/FAD-dependent	13.08	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03435|hypothetical	13.05	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS05230|3-hydroxyacyl-CoA	13.04	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS01655|DsrE	13.04	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03830|thioredoxin	13.00	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS02970|30S	12.95	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03285|30S	12.93	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07315|nicotinamide	12.90	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS00760|SDR	12.86	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS00850|hypothetical	12.81	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03945|DEAD/DEAH	12.81	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS04210|DUF131	12.80	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS00795|aldehyde	12.74	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	treY|malto-oligosyltrehalose	12.72	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03955|hypothetical	12.72	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03150|proteasome-activating	12.71	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS04140|30S	12.69	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03520|DUF367	12.68	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS02860|hypothetical	12.68	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06855|aspartate	12.68	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03925|class	12.68	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	ppiD|peptidyl-prolyl	12.53	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS02790|50S	12.53	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06935|pyridoxal	12.50	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03935|H/ACA	12.50	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	hisF|imidazole	12.48	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06885|hypothetical	12.48	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS04090|type	12.48	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06155|hypothetical	12.47	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS01470|nicotinamide-nucleotide	12.47	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS05845|FHA	12.44	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	flgF|flagellar	12.39	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS04635|HD	12.38	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS04155|UbiX	12.36	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06415|hypothetical	12.35	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS00085|HAD	12.35	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	PA2270|probable	12.35	fp	1
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07345|DUF1512	12.35	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	hemO|heme	12.29	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS10225|type	12.28	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06875|hypothetical	12.28	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS01270|biotin	12.28	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS02140|hypothetical	12.24	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06725|Hsp20/alpha	12.24	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06390|hypothetical	12.24	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06395|DEAD/DEAH	12.24	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS02815|ribonuclease	12.24	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	gatD|Glu-tRNA(Gln)	12.24	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07885|hypothetical	12.24	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	PA3940|probable	12.23	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03840|Mut7-C	12.23	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	purH|phosphoribosylaminoimidazolecarboxamide	12.23	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03730|peptidyl-tRNA	12.22	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03665|30S	12.22	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03885|orotidine	12.21	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	speA|probable	12.20	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06810|hypothetical	12.19	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS11160|(2Fe-2S)-binding	12.19	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03895|DUF2153	12.19	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS08705|hypothetical	12.19	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS01555|ferredoxin	12.16	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03155|PUA	12.15	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07035|hypothetical	12.12	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS05305|hypothetical	12.12	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS04095|tRNA	12.06	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03930|RNA-guided	12.06	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07530|30S	12.05	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03670|hypothetical	12.04	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06495|hypothetical	12.03	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07560|ACT	12.00	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS02980|methyltransferase	11.98	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03750|hypothetical	11.98	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS10620|flagellar	11.98	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS00235|DNA	11.97	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS07565|acetolactate	11.96	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06565|adenosylcobalamin-dependent	11.91	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS00625|sulfurtransferase	11.90	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03835|TIGR00296	11.90	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS01795|CoA-transferase	11.90	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	lldP|L-lactate	11.90	fp	1
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06750|ribbon-helix-helix	11.89	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	PA0692|hypothetical	11.85	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS02800|50S	11.84	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06175|RNA-protein	11.80	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	cdvA|cell	11.80	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	glpT|glycerol-3-phosphate	11.80	fp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03135|tRNA	11.78	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS04875|hypothetical	11.77	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS04775|HAD-IIA	11.76	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	nuoI|NADH-quinone	11.76	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03410|AsnC	11.76	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06620|hypothetical	11.76	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06575|phosphoglycerate	11.76	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS06035|hypothetical	11.75	tp	1
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS03450|S-adenosyl-l-methionine	11.74	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	B6A19_RS04770|succinate	11.74	tp	0
3-WHHTWADDW	STREME-3	2.6e-023	amrB|AmmeMemoRadiSam	11.72	tp	0
